order_id,order_date,customer_id,state,city,region,channel,category,product,quantity,unit_price,discount_pct,unit_cost,sales_amount,cost_amount,profit,payment_mode
ORD100159,2025-07-27,CUST10152,Telangana,Hyderabad,South,Store,Accessories,Smart Watch,1,7800.0,0.05,5000.0,7261.8,5000.0,2261.8,Net Banking
ORD100160,2025-12-29,CUST11083,Tamil Nadu,Coimbatore,South,Online,Mobiles,Premium Smartphone,1,58000.0,0.02,44000.0,65570.62,44000.0,21570.62,Net Banking
ORD100161,2025-04-30,CUST10461,Odisha,Bhubaneswar,East,Online,Accessories,Smart Watch,1,7800.0,0.05,5000.0,7632.3,5000.0,2632.3,Credit Card
ORD100162,2024-10-26,CUST10635, delhi,New Delhi,North,Store,Monitors,27-inch Monitor,3,22500.0,0.02,16800.0,72606.24,50400.0,22206.24,Cash
ORD100163,2024-10-24,CUST12947,West Bengal,Durgapur,East,Store,Accessories,Bluetooth Speaker,1,6500.0,0.02,4100.0,6991.71,4100.0,2891.71,Credit Card
ORD100164,2024-11-01,CUST10941,Maharashtra,Nagpur,West,Online,Accessories,Smart Watch,1,7800.0,0.0,5000.0,8998.08,5000.0,3998.08,UPI
ORD100165,2025-08-18,CUST11281,Tamil Nadu,Chennai,South,Online,Laptops,Ultrabook 14,2,72000.0,0.05,56000.0,140904.0,112000.0,28904.0,Credit Card
ORD100166,2024-08-22,CUST12339,Uttar Pradesh,Noida,North,Online,Accessories,Wireless Earbuds,2,4200.0,0.0,2700.0,8652.0,5400.0,3252.0,Net Banking
ORD100167,2024-05-02,CUST11724,Karnataka ,Mysuru,South,Store,Accessories,Smart Watch,4,7800.0,0.08,5000.0,28129.92,20000.0,8129.92,Debit Card
ORD100168,2024-09-01,CUST11350, delhi,New Delhi,North,Online,Tablets,Android Tablet,2,22000.0,0.02,16500.0,44413.6,33000.0,11413.6,Cash
ORD100169,2024-01-17,CUST10445,Telangana,Hyderabad,South,Online,Mobiles,Budget Smartphone,1,14500.0,0.0,10800.0,14337.6,10800.0,3537.6,Credit Card
ORD100170,2024-03-18,CUST12093,Odisha,Bhubaneswar,East,Online,Accessories,Wireless Earbuds,1,4200.0,0.08,2700.0,3979.92,2700.0,1279.92,Net Banking
ORD100171,2024-03-06,CUST11429,Maharashtra,Nagpur,West,Store,Accessories,Bluetooth Speaker,4,6500.0,0.1,4100.0,22932.0,16400.0,6532.0,Debit Card
ORD100172,2025-07-18,CUST11746,West Bengal,Kolkata,East,Online,Monitors,24-inch Monitor,2,14500.0,0.0,10800.0,29870.0,21600.0,8270.0,Net Banking
ORD100173,2025-06-12,CUST11616,Tamil Nadu,Chennai,South,Store,Monitors,24-inch Monitor,1,14500.0,0.1,10800.0,12789.0,10800.0,1989.0,Cash
ORD100174,2025-05-24,CUST12765,Tamil Nadu,Chennai,South,Online,Accessories,Bluetooth Speaker,3,6500.0,0.05,4100.0,19080.75,12300.0,6780.75,UPI
ORD100175,2024-12-03,CUST11576,Telangana,Warangal,South,Store,Printers,Laser Printer,1,28000.0,0.0,21400.0,30732.8,21400.0,9332.8,Credit Card
ORD100176,2025-06-08,CUST11829,Gujarat,Ahmedabad,West,Online,Accessories,Wireless Earbuds,1,4200.0,0.02,2700.0,4239.48,2700.0,1539.48,UPI
ORD100177,2024-04-27,CUST12617,Odisha,Bhubaneswar,East,Store,Tablets,Android Tablet,1,22000.0,0.05,16500.0,20482.0,16500.0,3982.0,Net Banking
ORD100178,2025-10-20,CUST10690,West Bengal,Kolkata,East,Store,Mobiles,Budget Smartphone,4,14500.0,0.02,10800.0,62387.58,43200.0,19187.58,Credit Card
ORD100179,2025-01-01,CUST12039,Odisha,Cuttack,East,Online,Laptops,Business Laptop 15,1,61000.0,0.08,47000.0,55491.46,47000.0,8491.46,UPI
ORD100180,2025-11-16,CUST12860,Odisha,Cuttack,East,Online,Mobiles,5G Smartphone,1,32000.0,0.0,24500.0,36915.2,24500.0,12415.2,Credit Card
ORD100181,2024-04-21,CUST10473, delhi,New Delhi,North,Store,Mobiles,Premium Smartphone,3,58000.0,0.1,44000.0,153468.0,132000.0,21468.0,UPI
ORD100182,2024-12-29,CUST12228,Tamil Nadu,Madurai,South,Online,Tablets,Pro Tablet,1,48000.0,0.05,36000.0,52604.16,36000.0,16604.16,Credit Card
ORD100183,2025-05-24,CUST11153,Rajasthan,Udaipur,North,Store,Printers,Laser Printer,2,28000.0,0.15,21400.0,46648.0,42800.0,3848.0,UPI
ORD100184,2024-12-28,CUST11219,Maharashtra,Nagpur,West,Store,Accessories,Smart Watch,3,7800.0,0.05,5000.0,24399.65,15000.0,9399.65,Cash
ORD100185,2024-11-22,CUST10114,Rajasthan,Udaipur,North,Online,Monitors,27-inch Monitor,1,22500.0,0.0,16800.0,25956.0,16800.0,9156.0,Credit Card
ORD100186,2024-05-01,CUST10609,Tamil Nadu,Chennai,South,Online,Mobiles,5G Smartphone,2,32000.0,0.02,24500.0,64601.6,49000.0,15601.6,Cash
ORD100187,2024-10-05,CUST11042, delhi,New Delhi,North,Online,Laptops,Ultrabook 14,1,72000.0,0.02,56000.0,81398.02,56000.0,25398.02,UPI
ORD100188,2024-06-23,CUST12118,Karnataka ,Mysuru,South,Store,Laptops,Ultrabook 14,3,72000.0,0.02,56000.0,207446.4,168000.0,39446.4,Credit Card
ORD100189,2024-08-08,CUST11246,Karnataka ,Mysuru,South,Online,Tablets,Pro Tablet,1,48000.0,0.08,36000.0,45484.8,36000.0,9484.8,Net Banking
ORD100190,2025-05-14,CUST11889,Maharashtra,Pune,West,Store,Laptops,Business Laptop 15,1,61000.0,0.05,47000.0,56791.0,47000.0,9791.0,Debit Card
ORD100191,2025-04-05,CUST10960,Tamil Nadu,Madurai,South,Online,Mobiles,5G Smartphone,2,32000.0,0.1,24500.0,59328.0,49000.0,10328.0,UPI
ORD100192,2025-03-19,CUST11300,Tamil Nadu,Madurai,South,Store,Mobiles,5G Smartphone,3,32000.0,0.05,24500.0,89376.0,73500.0,15876.0,Net Banking
ORD100193,2024-09-21,CUST10932,Gujarat,Surat,West,Online,Accessories,Bluetooth Speaker,1,6500.0,0.05,4100.0,6360.25,4100.0,2260.25,UPI
ORD100194,2025-12-02,CUST11020,Gujarat,Ahmedabad,West,Online,Printers,Ink Tank Printer,1,16500.0,0.02,12200.0,18653.71,12200.0,6453.71,UPI
ORD100195,2024-03-05,CUST10010, delhi,New Delhi,North,Online,Laptops,Business Laptop 15,2,61000.0,0.05,47000.0,119377.0,94000.0,25377.0,Debit Card
ORD100196,2024-09-07,CUST12044,Karnataka ,Mysuru,South,Online,Laptops,Business Laptop 15,1,61000.0,0.08,47000.0,57803.6,47000.0,10803.6,Debit Card
ORD100197,2024-03-27,CUST13036,Rajasthan,Jaipur,North,Online,Mobiles,Budget Smartphone,1,14500.0,0.0,10800.0,14935.0,10800.0,4135.0,Debit Card
ORD100198,2024-09-04,CUST10350,Maharashtra,Pune,West,Store,Accessories,Bluetooth Speaker,1,6500.0,0.0,4100.0,6370.0,4100.0,2270.0,UPI
ORD100199,2025-12-04,CUST10739,Telangana,Hyderabad,South,Online,Mobiles,Budget Smartphone,1,14500.0,0.02,10800.0,16392.66,10800.0,5592.66,UPI
ORD100200,2024-09-24,CUST11642,Maharashtra,Mumbai,West,Online,Mobiles,Premium Smartphone,1,58000.0,0.05,44000.0,56753.0,44000.0,12753.0,UPI
ORD100201,2025-10-26,CUST11920,Telangana,Hyderabad,South,Store,Laptops,Business Laptop 15,2,61000.0,0.05,47000.0,127211.84,94000.0,33211.84,Credit Card
ORD100202,2024-12-27,CUST13170,Telangana,Hyderabad,South,Store,Tablets,Android Tablet,1,22000.0,0.02,16500.0,23664.26,16500.0,7164.26,UPI
ORD100203,2025-05-26,CUST10289, delhi,New Delhi,North,Online,Laptops,Ultrabook 14,1,72000.0,0.02,56000.0,72676.8,56000.0,16676.8,Debit Card
ORD100204,2024-11-30,CUST12933,Tamil Nadu,Chennai,South,Online,Accessories,Wireless Earbuds,1,4200.0,0.0,2700.0,4845.12,2700.0,2145.12,Net Banking
ORD100205,2024-07-13,CUST11096,Telangana,Hyderabad,South,Online,Monitors,24-inch Monitor,2,14500.0,0.02,10800.0,29272.6,21600.0,7672.6,Cash
ORD100206,2025-07-12,CUST10908,Gujarat,Ahmedabad,West,Online,Printers,Ink Tank Printer,1,16500.0,0.05,12200.0,16145.25,12200.0,3945.25,Debit Card
ORD100207,2025-12-09,CUST11207,Tamil Nadu,Coimbatore,South,Online,Mobiles,Budget Smartphone,1,14500.0,0.05,10800.0,15890.84,10800.0,5090.84,UPI
ORD100208,2024-07-11,CUST11283,Karnataka ,Mysuru,South,Online,Monitors,24-inch Monitor,2,14500.0,0.1,10800.0,26883.0,21600.0,5283.0,Credit Card
ORD100209,2025-07-23,CUST11521, delhi,New Delhi,North,Store,Tablets,Pro Tablet,1,48000.0,0.05,36000.0,44688.0,36000.0,8688.0,Net Banking
ORD100210,2024-07-09,CUST12839,Tamil Nadu,Coimbatore,South,Store,Mobiles,Premium Smartphone,1,58000.0,0.05,44000.0,53998.0,44000.0,9998.0,UPI
ORD100211,2025-06-08,CUST12659,Uttar Pradesh,Noida,North,Online,Laptops,Business Laptop 15,1,61000.0,0.02,47000.0,61573.4,47000.0,14573.4,UPI
ORD100212,2025-07-30,CUST12010,Tamil Nadu,Chennai,South,Online,Tablets,Android Tablet,3,22000.0,0.05,16500.0,64581.0,49500.0,15081.0,UPI
ORD100213,2024-11-24,CUST12402,Gujarat,Vadodara,West,Store,Monitors,24-inch Monitor,2,14500.0,0.05,10800.0,30238.88,21600.0,8638.88,Credit Card
ORD100214,2025-06-22,CUST10834,Gujarat,Ahmedabad,West,Online,Printers,Ink Tank Printer,2,16500.0,0.05,12200.0,32290.5,24400.0,7890.5,Cash
ORD100215,2024-07-18,CUST12376,Maharashtra,Mumbai,West,Store,Tablets,Android Tablet,1,22000.0,0.02,16500.0,21128.8,16500.0,4628.8,Credit Card
ORD100216,2024-02-27,CUST10918,Telangana,Warangal,South,Store,Accessories,Smart Watch,1,7800.0,0.08,5000.0,6751.18,5000.0,1751.18,Credit Card
ORD100217,2024-03-11,CUST11115,Rajasthan,Jaipur,North,Store,Mobiles,5G Smartphone,1,32000.0,0.08,24500.0,28851.2,24500.0,4351.2,Credit Card
ORD100218,2024-11-22,CUST10017,Uttar Pradesh,Noida,North,Store,Accessories,Smart Watch,2,7800.0,0.15,5000.0,14554.18,10000.0,4554.18,Net Banking
ORD100219,2025-10-21,CUST12447,Tamil Nadu,Coimbatore,South,Online,Laptops,Ultrabook 14,1,72000.0,0.1,56000.0,74753.28,56000.0,18753.28,UPI
ORD100220,2024-04-03,CUST12763,Gujarat,Surat,West,Store,Tablets,Android Tablet,1,22000.0,0.0,16500.0,21560.0,16500.0,5060.0,Credit Card
ORD100221,2024-11-29,CUST12542,Rajasthan,Udaipur,North,Store,Accessories,Smart Watch,1,7800.0,0.05,5000.0,8133.22,5000.0,3133.22,Net Banking
ORD100222,2025-05-29,CUST10350,Maharashtra,Nagpur,West,Online,Mobiles,Budget Smartphone,2,14500.0,0.0,10800.0,29870.0,21600.0,8270.0,Net Banking
ORD100223,2024-05-27,CUST11723,Karnataka ,Bengaluru,South,Store,Laptops,Business Laptop 15,1,61000.0,0.08,47000.0,54997.6,47000.0,7997.6,Credit Card
ORD100224,2025-06-11,CUST11029,Rajasthan,Udaipur,North,Online,Printers,Ink Tank Printer,1,16500.0,0.1,12200.0,15295.5,12200.0,3095.5,UPI
ORD100225,2024-08-11,CUST11793,Karnataka ,Mangaluru,South,Online,Mobiles,Premium Smartphone,2,58000.0,0.05,44000.0,113506.0,88000.0,25506.0,Net Banking
ORD100226,2025-08-14,CUST11141,Maharashtra,Pune,West,Online,Laptops,Ultrabook 14,1,72000.0,0.02,56000.0,72676.8,56000.0,16676.8,Net Banking
ORD100227,2025-02-27,CUST11748,Gujarat,Surat,West,Store,Mobiles,Budget Smartphone,4,14500.0,0.05,10800.0,51838.08,43200.0,8638.08,UPI
ORD100228,2025-02-03,CUST12691, delhi,New Delhi,North,Online,Accessories,Bluetooth Speaker,1,6500.0,0.0,4100.0,6427.2,4100.0,2327.2,UPI
ORD100229,2024-05-09,CUST11464,Maharashtra,Pune,West,Online,Mobiles,Budget Smartphone,2,14500.0,0.0,10800.0,29870.0,21600.0,8270.0,UPI
ORD100230,2024-12-04,CUST10058, delhi,New Delhi,North,Store,Monitors,27-inch Monitor,2,22500.0,0.0,16800.0,49392.0,33600.0,15792.0,Debit Card
ORD100231,2025-09-18,CUST12379,Tamil Nadu,Coimbatore,South,Online,Mobiles,5G Smartphone,3,32000.0,0.0,24500.0,98880.0,73500.0,25380.0,UPI
ORD100232,2024-01-15,CUST10422,Karnataka ,Bengaluru,South,Online,Accessories,Wireless Earbuds,3,4200.0,0.1,2700.0,11212.99,8100.0,3112.99,UPI
ORD100233,2025-07-08,CUST10911,Gujarat,Vadodara,West,Online,Laptops,Business Laptop 15,1,61000.0,0.0,47000.0,62830.0,47000.0,15830.0,Debit Card
ORD100234,2024-12-26,CUST12906,Rajasthan,Udaipur,North,Online,Laptops,Business Laptop 15,2,61000.0,0.02,47000.0,137924.42,94000.0,43924.42,UPI
ORD100235,2025-06-09,CUST11841,Karnataka ,Mysuru,South,Store,Mobiles,5G Smartphone,1,32000.0,0.02,24500.0,30732.8,24500.0,6232.8,Cash
ORD100236,2025-04-29,CUST10701,Uttar Pradesh,Lucknow,North,Online,Mobiles,5G Smartphone,3,32000.0,0.05,24500.0,93936.0,73500.0,20436.0,Credit Card
ORD100237,2024-11-11,CUST12733,Tamil Nadu,Madurai,South,Store,Accessories,Bluetooth Speaker,2,6500.0,0.02,4100.0,13983.42,8200.0,5783.42,Credit Card
ORD100238,2024-08-13,CUST10591,Maharashtra,Nagpur,West,Store,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,13925.8,10800.0,3125.8,Cash
ORD100239,2025-04-03,CUST11229,Tamil Nadu,Madurai,South,Store,Monitors,24-inch Monitor,1,14500.0,0.1,10800.0,12789.0,10800.0,1989.0,UPI
ORD100240,2024-04-12,CUST11787,Telangana,Warangal,South,Online,Accessories,Wireless Earbuds,3,4200.0,0.05,2700.0,12329.1,8100.0,4229.1,UPI
ORD100241,2025-03-02,CUST11240,Tamil Nadu,Coimbatore,South,Online,Mobiles,Budget Smartphone,2,14500.0,0.02,10800.0,29272.6,21600.0,7672.6,Credit Card
ORD100242,2024-03-10,CUST10747,Rajasthan,Jaipur,North,Store,Mobiles,5G Smartphone,2,32000.0,0.02,24500.0,61465.6,49000.0,12465.6,Credit Card
ORD100243,2025-04-20,CUST10219,West Bengal,Kolkata,East,Online,Mobiles,Premium Smartphone,3,58000.0,0.02,44000.0,175635.6,132000.0,43635.6,Credit Card
ORD100244,2025-04-04,CUST12132,Uttar Pradesh,Noida,North,Online,Tablets,Android Tablet,1,22000.0,0.02,16500.0,22206.8,16500.0,5706.8,Cash
ORD100245,2024-03-02,CUST12028, delhi,New Delhi,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.02,2700.0,4239.48,2700.0,1539.48,Cash
ORD100246,2025-07-07,CUST12875,Telangana,Hyderabad,South,Online,Accessories,Wireless Earbuds,4,4200.0,0.02,2700.0,16957.92,10800.0,6157.92,UPI
ORD100247,2024-10-30,CUST12100, delhi,New Delhi,North,Store,Accessories,Smart Watch,2,7800.0,0.1,5000.0,15410.3,10000.0,5410.3,UPI
ORD100248,2025-07-29,CUST12921,Karnataka ,Bengaluru,South,Store,Laptops,Business Laptop 15,2,61000.0,0.08,47000.0,109995.2,94000.0,15995.2,Credit Card
ORD100249,2024-01-31,CUST10719,Rajasthan,Udaipur,North,Store,Laptops,Business Laptop 15,1,61000.0,0.0,47000.0,57388.8,47000.0,10388.8,Cash
ORD100250,2024-05-11,CUST12665,Rajasthan,Jaipur,North,Store,Printers,Laser Printer,1,28000.0,0.08,21400.0,25244.8,21400.0,3844.8,UPI
ORD100251,2024-12-27,CUST13193,Gujarat,Vadodara,West,Store,Mobiles,Premium Smartphone,1,58000.0,0.05,44000.0,60477.76,44000.0,16477.76,Credit Card
ORD100252,2024-05-17,CUST12974,West Bengal,Durgapur,East,Store,Printers,Ink Tank Printer,1,16500.0,0.08,12200.0,14876.4,12200.0,2676.4,UPI
ORD100253,2024-08-29,CUST12460,Rajasthan,Jaipur,North,Store,Mobiles,Premium Smartphone,1,58000.0,0.02,44000.0,55703.2,44000.0,11703.2,Cash
ORD100254,2025-04-27,CUST12946,Tamil Nadu,Madurai,South,Store,Laptops,Ultrabook 14,4,72000.0,0.08,56000.0,259660.8,224000.0,35660.8,UPI
ORD100255,2024-04-15,CUST12976,West Bengal,Kolkata,East,Store,Tablets,Pro Tablet,3,48000.0,0.05,36000.0,134064.0,108000.0,26064.0,Credit Card
ORD100256,2025-05-10,CUST10653,Maharashtra,Nagpur,West,Online,Mobiles,5G Smartphone,2,32000.0,0.05,24500.0,62624.0,49000.0,13624.0,UPI
ORD100257,2024-03-16,CUST10821,Maharashtra,Mumbai,West,Online,Monitors,27-inch Monitor,1,22500.0,0.1,16800.0,20857.5,16800.0,4057.5,Credit Card
ORD100258,2024-05-08,CUST11951,Karnataka ,Mysuru,South,Online,Tablets,Android Tablet,2,22000.0,0.08,16500.0,41694.4,33000.0,8694.4,Credit Card
ORD100259,2025-03-05,CUST10842,Telangana,Warangal,South,Store,Tablets,Android Tablet,1,22000.0,0.05,16500.0,20482.0,16500.0,3982.0,Credit Card
ORD100260,2025-08-03,CUST11202,Karnataka ,Mysuru,South,Store,Mobiles,Budget Smartphone,1,14500.0,0.05,10800.0,13499.5,10800.0,2699.5,UPI
ORD100261,2024-05-04,CUST11341,West Bengal,Durgapur,East,Store,Laptops,Business Laptop 15,1,61000.0,0.02,47000.0,58584.4,47000.0,11584.4,UPI
ORD100262,2024-08-07,CUST11254,Gujarat,Ahmedabad,West,Store,Accessories,Wireless Earbuds,2,4200.0,0.05,2700.0,7820.4,5400.0,2420.4,UPI
ORD100263,2025-11-07,CUST10327,Karnataka ,Bengaluru,South,Store,Laptops,Gaming Laptop,1,98000.0,0.02,79000.0,105413.5,79000.0,26413.5,Net Banking
ORD100264,2025-12-24,CUST11004, delhi,New Delhi,North,Online,Accessories,Bluetooth Speaker,2,6500.0,0.05,4100.0,14246.96,8200.0,6046.96,Debit Card
ORD100265,2025-02-28,CUST10319,Maharashtra,Pune,West,Online,Mobiles,Budget Smartphone,2,14500.0,0.08,10800.0,26381.18,21600.0,4781.18,UPI
ORD100266,2024-11-22,CUST11974,Uttar Pradesh,Noida,North,Store,Monitors,24-inch Monitor,1,14500.0,0.05,10800.0,15119.44,10800.0,4319.44,UPI
ORD100267,2024-09-10,CUST10718,Karnataka ,Mysuru,South,Online,Accessories,Wireless Earbuds,1,4200.0,0.08,2700.0,3979.92,2700.0,1279.92,Credit Card
ORD100268,2025-03-23,CUST11127,Odisha,Bhubaneswar,East,Store,Monitors,27-inch Monitor,4,22500.0,0.02,16800.0,86436.0,67200.0,19236.0,UPI
ORD100269,2025-03-07,CUST10810,Uttar Pradesh,Lucknow,North,Store,Laptops,Ultrabook 14,2,72000.0,0.08,56000.0,129830.4,112000.0,17830.4,Net Banking
ORD100270,2024-08-03,CUST10950,Maharashtra,Nagpur,West,Online,Accessories,Smart Watch,1,7800.0,0.05,5000.0,7632.3,5000.0,2632.3,Credit Card
ORD100271,2024-01-17,CUST12352,Maharashtra,Mumbai,West,Store,Accessories,Wireless Earbuds,2,4200.0,0.02,2700.0,7744.67,5400.0,2344.67,Debit Card
ORD100272,2024-04-20,CUST11269,Maharashtra,Nagpur,West,Store,Laptops,Gaming Laptop,1,98000.0,0.0,79000.0,96040.0,79000.0,17040.0,Debit Card
ORD100273,2025-12-01,CUST11193,West Bengal,Kolkata,East,Store,Laptops,Business Laptop 15,3,61000.0,0.0,47000.0,200860.8,141000.0,59860.8,Net Banking
ORD100274,2024-11-01,CUST12529, delhi,New Delhi,North,Store,Accessories,Smart Watch,2,7800.0,0.0,5000.0,17122.56,10000.0,7122.56,Debit Card
ORD100275,2024-12-18,CUST13012,Tamil Nadu,Madurai,South,Online,Mobiles,Budget Smartphone,1,14500.0,0.05,10800.0,15890.84,10800.0,5090.84,UPI
ORD100276,2024-12-07,CUST12244,Gujarat,Ahmedabad,West,Store,Laptops,Business Laptop 15,2,61000.0,0.0,47000.0,133907.2,94000.0,39907.2,UPI
ORD100277,2025-07-26,CUST11184,West Bengal,Durgapur,East,Online,Accessories,Bluetooth Speaker,2,6500.0,0.05,4100.0,12720.5,8200.0,4520.5,Credit Card
ORD100278,2024-02-17,CUST10764,Gujarat,Ahmedabad,West,Online,Mobiles,Premium Smartphone,2,58000.0,0.0,44000.0,114700.8,88000.0,26700.8,UPI
ORD100279,2024-03-01,CUST11792,Uttar Pradesh,Noida,North,Online,Mobiles,Premium Smartphone,1,58000.0,0.05,44000.0,56753.0,44000.0,12753.0,Credit Card
ORD100280,2024-07-20,CUST12813,Uttar Pradesh,Noida,North,Store,Laptops,Business Laptop 15,1,61000.0,0.05,47000.0,56791.0,47000.0,9791.0,Cash
ORD100281,2024-12-21,CUST10718,Karnataka ,Bengaluru,South,Store,Tablets,Android Tablet,1,22000.0,0.02,16500.0,23664.26,16500.0,7164.26,UPI
ORD100282,2025-05-05,CUST10213,Telangana,Hyderabad,South,Online,Monitors,27-inch Monitor,3,22500.0,0.05,16800.0,66048.75,50400.0,15648.75,Debit Card
ORD100283,2024-12-24,CUST11812,Gujarat,Ahmedabad,West,Store,Monitors,24-inch Monitor,1,14500.0,0.05,10800.0,15119.44,10800.0,4319.44,UPI
ORD100284,2024-11-18,CUST11041,Karnataka ,Mysuru,South,Store,Mobiles,Budget Smartphone,2,14500.0,0.0,10800.0,31830.4,21600.0,10230.4,UPI
ORD100285,2025-11-16,CUST12990,Odisha,Bhubaneswar,East,Store,Mobiles,Premium Smartphone,3,58000.0,0.05,44000.0,181433.28,132000.0,49433.28,UPI
ORD100286,2024-04-27,CUST10271,Uttar Pradesh,Lucknow,North,Online,Monitors,24-inch Monitor,4,14500.0,0.05,10800.0,56753.0,43200.0,13553.0,UPI
ORD100287,2025-02-21,CUST10978,Rajasthan,Udaipur,North,Online,Accessories,Smart Watch,4,7800.0,0.08,5000.0,28382.52,20000.0,8382.52,UPI
ORD100288,2025-01-31,CUST11829,Telangana,Warangal,South,Online,Mobiles,5G Smartphone,3,32000.0,0.1,24500.0,85432.32,73500.0,11932.32,Cash
ORD100289,2024-12-12,CUST11026,Gujarat,Vadodara,West,Store,Monitors,27-inch Monitor,2,22500.0,0.08,16800.0,45440.64,33600.0,11840.64,Credit Card
ORD100290,2025-08-13,CUST12867,Uttar Pradesh,Kanpur,North,Online,Monitors,27-inch Monitor,1,22500.0,0.05,16800.0,22016.25,16800.0,5216.25,UPI
ORD100291,2024-07-14,CUST12686,Telangana,Hyderabad,South,Online,Mobiles,Budget Smartphone,1,14500.0,0.02,10800.0,14636.3,10800.0,3836.3,UPI
ORD100292,2025-11-28,CUST10261,Maharashtra,Mumbai,West,Store,Monitors,27-inch Monitor,1,22500.0,0.05,16800.0,23461.2,16800.0,6661.2,Cash
ORD100293,2024-08-30,CUST12568,Tamil Nadu,Madurai,South,Online,Accessories,Bluetooth Speaker,1,6500.0,0.15,4100.0,5690.75,4100.0,1590.75,UPI
ORD100294,2025-02-02,CUST11916, delhi,New Delhi,North,Store,Monitors,24-inch Monitor,2,14500.0,0.1,10800.0,24554.88,21600.0,2954.88,UPI
ORD100295,2025-01-15,CUST13196,Uttar Pradesh,Lucknow,North,Store,Mobiles,Budget Smartphone,2,14500.0,0.08,10800.0,25100.54,21600.0,3500.54,Net Banking
ORD100296,2025-09-13,CUST12487,Gujarat,Ahmedabad,West,Online,Mobiles,Budget Smartphone,5,14500.0,0.0,10800.0,74675.0,54000.0,20675.0,Credit Card
ORD100297,2024-11-16,CUST12358,West Bengal,Durgapur,East,Online,Tablets,Pro Tablet,1,48000.0,0.0,36000.0,55372.8,36000.0,19372.8,UPI
ORD100298,2024-07-27,CUST11859,Karnataka ,Mangaluru,South,Online,Mobiles,5G Smartphone,4,32000.0,0.15,24500.0,112064.0,98000.0,14064.0,Debit Card
ORD100299,2024-01-16,CUST12251,Gujarat,Ahmedabad,West,Store,Accessories,Wireless Earbuds,3,4200.0,0.08,2700.0,10905.75,8100.0,2805.75,Credit Card
ORD100300,2024-09-22,CUST12777,Gujarat,Surat,West,Online,Tablets,Pro Tablet,2,48000.0,0.05,36000.0,93936.0,72000.0,21936.0,Credit Card
ORD100301,2025-08-27,CUST10229,Rajasthan,Jaipur,North,Online,Mobiles,5G Smartphone,1,32000.0,0.05,24500.0,31312.0,24500.0,6812.0,UPI
ORD100302,2024-01-08,CUST11618,Karnataka ,Mysuru,South,Online,Monitors,27-inch Monitor,2,22500.0,0.02,16800.0,43606.08,33600.0,10006.08,Net Banking
ORD100303,2025-10-17,CUST12397,Tamil Nadu,Coimbatore,South,Online,Laptops,Business Laptop 15,2,61000.0,0.05,47000.0,133702.24,94000.0,39702.24,Credit Card
ORD100304,2025-01-31,CUST11227,Gujarat,Ahmedabad,West,Store,Monitors,27-inch Monitor,3,22500.0,0.05,16800.0,60328.8,50400.0,9928.8,UPI
ORD100305,2024-04-12,CUST11510, delhi,New Delhi,North,Online,Accessories,Wireless Earbuds,2,4200.0,0.0,2700.0,8652.0,5400.0,3252.0,Credit Card
ORD100306,2024-08-08,CUST10381,Uttar Pradesh,Noida,North,Store,Tablets,Pro Tablet,4,48000.0,0.05,36000.0,178752.0,144000.0,34752.0,Credit Card
ORD100307,2025-02-09,CUST10201,Karnataka ,Bengaluru,South,Store,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,13368.77,10800.0,2568.77,Net Banking
ORD100308,2024-08-18,CUST11817,West Bengal,Durgapur,East,Store,Tablets,Android Tablet,1,22000.0,0.1,16500.0,19404.0,16500.0,2904.0,UPI
ORD100309,2024-03-20,CUST11168,Maharashtra,Mumbai,West,Store,Mobiles,Premium Smartphone,2,58000.0,0.08,44000.0,104585.6,88000.0,16585.6,UPI
ORD100310,2025-05-01,CUST10622,Maharashtra,Nagpur,West,Online,Laptops,Gaming Laptop,5,98000.0,0.1,79000.0,454230.0,395000.0,59230.0,
ORD100311,2025-05-06,CUST11100, delhi,New Delhi,North,Online,Accessories,Bluetooth Speaker,1,6500.0,0.02,4100.0,6561.1,4100.0,2461.1,UPI
ORD100312,2024-03-27,CUST12154,Uttar Pradesh,Lucknow,North,Online,Monitors,24-inch Monitor,1,14500.0,0.0,10800.0,14935.0,10800.0,4135.0,UPI
ORD100313,2024-07-24,CUST10138,Gujarat,Surat,West,Online,Tablets,Pro Tablet,2,48000.0,0.08,36000.0,90969.6,72000.0,18969.6,Debit Card
ORD100314,2024-06-27,CUST12367,Telangana,Hyderabad,South,Store,Mobiles,Premium Smartphone,2,58000.0,0.05,44000.0,107996.0,88000.0,19996.0,Debit Card
ORD100315,2025-04-27,CUST10536,Karnataka ,Mysuru,South,Online,Printers,Ink Tank Printer,1,16500.0,0.05,12200.0,16145.25,12200.0,3945.25,UPI
ORD100316,2025-06-17,CUST11251,Telangana,Warangal,South,Online,Accessories,Bluetooth Speaker,1,6500.0,0.08,4100.0,6159.4,4100.0,2059.4,Credit Card
